,10019213,NSA ACADEMY FOR SPORT AND LEISURE,544075,Grants to External Organisations,5107554643,"166,654.00",27 Mar  2012,
,10018172,FAMILY MOSAIC,544075,Grants to External Organisations,5107537476,"165,000.00",26 Mar  2012,
,10021284,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5107529500,"141,375.00",07 Mar  2012,
,10020632,ST MUNGOS,544075,Grants to External Organisations,5107541567,"133,000.00",27 Mar  2012,
,10006458,LONDON BOROUGH OF BRENT,544075,Grants to External Organisations,5107547222,"132,006.00",27 Mar  2012,
,15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5107536441,"129,999.19",21 Mar  2012,
,10020261,GREATER LONDON VOLUNTEERING,542355,Other Professional Fees,5107535620,"126,919.00",07 Mar  2012,
,15500077,LONDON BOROUGH OF BARKING,544075,Grants to External Organisations,5107531459,"126,192.00",08 Mar  2012,
,10019213,NSA ACADEMY FOR SPORT AND LEISURE,544075,Grants to External Organisations,5107556673,"125,000.00",27 Mar  2012,
,10010003,ICON DISPLAY LIMITED,540050,Marketing Services,5107548144,"123,663.75",21 Mar  2012,
,15500077,LONDON BOROUGH OF BARKING,544075,Grants to External Organisations,5107550511,"116,901.00",27 Mar  2012,
,15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107531221,"115,000.00",07 Mar  2012,
,10007096,R B KINGSTON UPON THAMES,544075,Grants to External Organisations,5107527446,"109,177.00",14 Mar  2012,
,10006879,OVE ARUP & PARTNERS LTD,542002,Consultancy-Project Management,5107547228,"98,069.25",21 Mar  2012,
,15500132,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5107525432,"94,700.33",05 Mar  2012,
,10017681,FORESTRY COMMISSION,544075,Grants to External Organisations,5107515667,"85,000.00",27 Mar  2012,
,10007104,LONDON BOROUGH OF ENFIELD,544075,Grants to External Organisations,5107541584,"80,487.00",15 Mar  2012,
,10006879,OVE ARUP & PARTNERS LTD,542002,Consultancy-Project Management,5107547557,"78,820.00",27 Mar  2012,
,10021284,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5107529500,"76,125.00",07 Mar  2012,
,10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5107540246,"73,680.00",27 Mar  2012,
,10017009,MORE LONDON,510050,Property Service Charges,1900013789,"72,821.25",14 Mar  2012,
,10014267,HARINGEY COUNCIL,544075,Grants to External Organisations,5107521176,"67,400.00",06 Mar  2012,
,15050001,UK ATHLETICS LTD,540110,Marketing Exhibitions & Events,1900013834,"66,667.00",27 Mar  2012,
,10015508,WASTE & RESOURCES ACTION PROGRAMME,544075,Grants to External Organisations,5107540197,"65,533.76",13 Mar  2012,
,15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5107536427,"63,824.00",21 Mar  2012,
,10021258,SEETEC,544075,Grants to External Organisations,5107553676,"62,904.77",26 Mar  2012,
,10002247,COI COMMUNICATIONS,540050,Marketing Services,5107526864,"61,031.26",16 Mar  2012,
,10006393,L B BEXLEY,544075,Grants to External Organisations,5107527471,"56,980.45",07 Mar  2012,
,10007104,LONDON BOROUGH OF ENFIELD,544075,Grants to External Organisations,5107541577,"54,889.00",15 Mar  2012,
,10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107540088,"54,836.40",27 Mar  2012,
,10018793,FOOTBALL FOUNDATION,544075,Grants to External Organisations,5107536287,"52,394.73",27 Mar  2012,
,10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5107540258,"50,076.52",27 Mar  2012,
,10002550,CITY OF WESTMINSTER,544075,Grants to External Organisations,5107526937,"50,000.00",05 Mar  2012,
,10006059,L B OF HARINGEY,544075,Grants to External Organisations,5107547902,"50,000.00",20 Mar  2012,
,10006137,L B HILLINGDON,544075,Grants to External Organisations,5107548129,"50,000.00",20 Mar  2012,
,10006953,LONDON BOROUGH OF REDBRIDGE,544075,Grants to External Organisations,5107547233,"50,000.00",19 Mar  2012,
,15500078,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107545651,"50,000.00",15 Mar  2012,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107551897,"50,000.00",23 Mar  2012,
,10014278,R.B KENSINGTON & CHELSEA,544075,Grants to External Organisations,5107541590,"49,913.59",12 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107544737,"48,996.96",27 Mar  2012,
,15500401,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5107525281,"48,499.00",07 Mar  2012,
,10014267,HARINGEY COUNCIL,544075,Grants to External Organisations,5107521169,"48,422.06",06 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107469239,"46,928.35",09 Mar  2012,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107536821,"46,363.00",21 Mar  2012,
,10016689,BLISS EVENTS MANAGEMENT LIMITED,540110,Marketing Exhibitions & Events,5107539214,"46,155.60",07 Mar  2012,
,10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107552247,"44,530.23",23 Mar  2012,
,10014176,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107527490,"44,199.00",13 Mar  2012,
,10010003,ICON DISPLAY LIMITED,540050,Marketing Services,5107545473,"42,137.00",20 Mar  2012,
,10006450,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107541588,"41,915.00",16 Mar  2012,
,10017704,AGE UK LONDON,544075,Grants to External Organisations,5107534317,"41,852.00",21 Mar  2012,
,10016689,BLISS EVENTS MANAGEMENT LIMITED,540110,Marketing Exhibitions & Events,5107539216,"41,027.20",07 Mar  2012,
,10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5107553477,"40,415.38",26 Mar  2012,
,10018504,SEVENS7,540110,Marketing Exhibitions & Events,5107547084,"40,000.00",19 Mar  2012,
,10020578,TOTTENHAM HOTSPUR FOUNDATION,544075,Grants to External Organisations,5107520660,"40,000.00",12 Mar  2012,
,10006458,LONDON BOROUGH OF BRENT,544075,Grants to External Organisations,5107541060,"39,757.84",09 Mar  2012,
,10021594,NATIONAL CHILDREN'S BUREAU,542000,Management & Support Consultancy,5107551840,"39,270.00",23 Mar  2012,
,15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5107536432,"38,800.00",21 Mar  2012,
,10018532,CRISTIE DATA LIMITED,536300,Computer Hardware,5107547484,"38,441.33",22 Mar  2012,
,10011777,ACTICA CONSULTING LIMITED,502020,Consultants (Contractors),5107542630,"38,396.63",14 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540000,Advertising,5107539801,"38,065.36",09 Mar  2012,
,10020764,BROADWAY HOMELESSNESS AND SUPPORT,544075,Grants to External Organisations,5107542580,"38,000.00",15 Mar  2012,
,10006393,L B BEXLEY,544075,Grants to External Organisations,5107541518,"37,166.14",12 Mar  2012,
,10015534,BETTER BUILDINGS PARTNERSHIP LTD,544075,Grants to External Organisations,5107551946,"37,000.00",23 Mar  2012,
,10007096,R B KINGSTON UPON THAMES,544075,Grants to External Organisations,5107530106,"36,729.00",14 Mar  2012,
,10020764,BROADWAY HOMELESSNESS AND SUPPORT,544075,Grants to External Organisations,5107542573,"36,450.00",14 Mar  2012,
,10021258,SEETEC,544075,Grants to External Organisations,5107553677,"36,441.63",26 Mar  2012,
,10017018,LONDON UNDERGROUND,504400,Staff Medical Insurance & Treatment,5107535485,"36,000.00",05 Mar  2012,
,10017198,MPA,542351,Internal Audit Fees,5107530107,"35,500.00",14 Mar  2012,
,10021190,SAINT JOHN OF GOD HOSPITALLER SERVI,544075,Grants to External Organisations,5107534291,"34,845.00",21 Mar  2012,
,15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107531221,"34,085.00",07 Mar  2012,
,15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,Grants to External Organisations,5107526552,"34,000.00",05 Mar  2012,
,15500012,LONDON BOROUGH OF ISLINGTON,544075,Grants to External Organisations,5107537468,"33,878.61",27 Mar  2012,
,10006879,OVE ARUP & PARTNERS LTD,542002,Consultancy-Project Management,5107540898,"33,581.00",14 Mar  2012,
,15500051,LONDON BOROUGH OF HACKNEY - BSP,544075,Grants to External Organisations,5107554517,"33,250.00",27 Mar  2012,
,10006450,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107529428,"32,550.00",06 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107537458,"32,286.21",07 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107553592,"32,286.21",26 Mar  2012,
,10020632,ST MUNGOS,544075,Grants to External Organisations,5107508078,"31,750.00",05 Mar  2012,
,15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5107536421,"31,500.00",21 Mar  2012,
,10017487,COLT,535250,Maintenance of Telecommunications Equipment,5107476743,"31,018.09",21 Mar  2012,
,10006811,ENERGY SAVING TRUST,542002,Consultancy-Project Management,5107540889,"30,715.00",13 Mar  2012,
,10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5107550311,"30,672.00",21 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107552232,"30,000.32",27 Mar  2012,
,10006216,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5107516794,"30,000.00",15 Mar  2012,
,10017845,ENGLAND ATHLETICS,544075,Grants to External Organisations,5107535649,"30,000.00",21 Mar  2012,
,16000950,ELMGREEN & DRAGSET GBR,544075,Grants to External Organisations,5107556667,"30,000.00",30 Mar  2012,
,13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107541495,"29,967.15",26 Mar  2012,
,10017276,RAMIDUS,542050,Research & Study Fees,5107556598,"29,778.00",27 Mar  2012,
,10018532,CRISTIE DATA LIMITED,536000,Manage IT Services,5107531466,"29,661.67",19 Mar  2012,
,10000063,VODAFONE CORPORATE LTD,535020,"Mobile Phone Line Rent, Calls & Equipment",1900013790,"29,628.72",15 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,533010,Stationery,5107502732,"29,319.29",22 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,533010,Stationery,5107536452,"29,319.29",21 Mar  2012,
,13000063,EDF ENERGY,510100,Electricity,1900013787,"27,051.38",20 Mar  2012,
,15500017,LONDON DEVELOPMENT AGENCY,502010,Seconded Staff - Non Group,5107535616,"26,421.61",26 Mar  2012,
,10006450,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107529436,"26,050.00",05 Mar  2012,
,10014774,LONDON YOUTH,544075,Grants to External Organisations,5107544977,"26,000.00",23 Mar  2012,
,10020126,FIGHT FOR PEACE ACADEMY,544075,Grants to External Organisations,5107550490,"25,000.00",22 Mar  2012,
,10020160,CRICKET FOR CHANGE,544075,Grants to External Organisations,5107540502,"24,983.63",27 Mar  2012,
,10006450,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107529407,"24,900.00",05 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107548165,"24,847.80",27 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107469240,"23,845.90",05 Mar  2012,
,10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5107552342,"22,948.00",27 Mar  2012,
,10016694,BOW TIE,540100,Photography & Video,5107540475,"22,924.25",09 Mar  2012,
,10020277,SUBSTANCE,544075,Grants to External Organisations,5107542546,"22,920.00",26 Mar  2012,
,10016524,TRANSPORT FOR LONDON,536300,Computer Hardware,5107532216,"22,791.00",20 Mar  2012,
,10018388,TIMEBASED EVENTS LTD.,540110,Marketing Exhibitions & Events,5107545592,"22,051.00",15 Mar  2012,
,10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5107540243,"21,782.00",27 Mar  2012,
,10017016,LONDON SUSTAINABILITY EXCHANGE,544075,Grants to External Organisations,5107557531,"21,531.00",27 Mar  2012,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107540208,"21,329.18",26 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107552760,"20,955.08",27 Mar  2012,
,12002391,THE ALLIUM GROUP,540050,Marketing Services,5107539694,"20,833.33",15 Mar  2012,
,10020853,BBP REGENERATION LTS,542000,Management & Support Consultancy,5107536324,"20,768.22",19 Mar  2012,
,10001016,URS SCOTT WILSON LTD,542000,Management & Support Consultancy,5107527515,"20,735.00",13 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107532238,"20,322.92",27 Mar  2012,
,10020035,ACTIVE COMMUNITIES NETWORK,544075,Grants to External Organisations,5107518871,"20,000.00",08 Mar  2012,
,10020035,ACTIVE COMMUNITIES NETWORK,544075,Grants to External Organisations,5107542763,"20,000.00",26 Mar  2012,
,10021470,AB FINE ART FOUNDRY LTD,540200,Marketing Design & Artwork,5107547559,"20,000.00",19 Mar  2012,
,10006458,LONDON BOROUGH OF BRENT,544075,Grants to External Organisations,5107547207,"19,104.03",27 Mar  2012,
,15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107531221,"19,055.35",07 Mar  2012,
,10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5107547552,"18,950.00",27 Mar  2012,
,16000667,MACCREANOR LAVINGTON,542050,Research & Study Fees,5107552196,"18,666.00",29 Mar  2012,
,10012973,BEST FOOT FORWARD,542000,Management & Support Consultancy,5107542752,"18,550.00",22 Mar  2012,
,10015083,PROMO2U,533010,Stationery,5107537030,"18,468.00",13 Mar  2012,
,10015034,STANDARD & POOR'S,504200,Staff Training,5107547886,"18,000.00",20 Mar  2012,
,10019906,NATIONAL FARMERS UNION,544075,Grants to External Organisations,5107550996,"18,000.00",27 Mar  2012,
,10020077,SALMON YOUTH CENTRE,544075,Grants to External Organisations,5107553195,"18,000.00",27 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107469241,"17,663.40",15 Mar  2012,
,10021162,BRIGHTLEMON LIMITED,542355,Other Professional Fees,5107541066,"17,178.00",09 Mar  2012,
,10020922,STREET LEAGUE,544075,Grants to External Organisations,5107542106,"17,000.00",13 Mar  2012,
,10021148,SKYWAY CHARITY,544075,Grants to External Organisations,5107556620,"16,704.71",27 Mar  2012,
,10009499,LONDON COMMUNICATIONS AGENCY,540600,Marketing & Economic Research,5107547200,"16,341.52",27 Mar  2012,
,10017016,LONDON SUSTAINABILITY EXCHANGE,544075,Grants to External Organisations,5107557533,"15,639.00",27 Mar  2012,
,10020923,SPACE MAKERS AGENCY LTD,540000,Advertising,5107547317,"15,000.00",19 Mar  2012,
,10021594,NATIONAL CHILDREN'S BUREAU,542000,Management & Support Consultancy,5107551848,"15,000.00",23 Mar  2012,
,10017276,RAMIDUS,542050,Research & Study Fees,5107553583,"14,888.50",26 Mar  2012,
,10014176,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107535564,"14,724.00",21 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107545443,"14,558.00",27 Mar  2012,
,10009998,INSTITUTE OF EDUCATION,540110,Marketing Exhibitions & Events,5107484136,"14,335.00",21 Mar  2012,
,10021594,NATIONAL CHILDREN'S BUREAU,542000,Management & Support Consultancy,5107551843,"14,270.00",23 Mar  2012,
,10020035,ACTIVE COMMUNITIES NETWORK,544075,Grants to External Organisations,5107556077,"14,000.00",27 Mar  2012,
,10021016,LONDON YOUTH ROWING,544075,Grants to External Organisations,5107531405,"14,000.00",07 Mar  2012,
,10006393,L B BEXLEY,544075,Grants to External Organisations,5107527473,"13,560.14",07 Mar  2012,
,10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107515038,"13,544.54",27 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107545442,"13,345.00",27 Mar  2012,
,16000667,MACCREANOR LAVINGTON,542050,Research & Study Fees,5107552197,"13,334.00",26 Mar  2012,
,10021204,MODERN MINDSET LTD,530010,Equipment Repairs & Maintenance,5107550902,"13,270.00",27 Mar  2012,
,10013691,ADAMS & SUTHERLAND,542002,Consultancy-Project Management,5107554609,"13,000.00",27 Mar  2012,
,10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5107498742,"12,487.05",15 Mar  2012,
,10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5107514967,"12,487.05",16 Mar  2012,
,10016640,ALL CLEAN GROUP,510700,Office Cleaning,5107540179,"12,487.05",27 Mar  2012,
,15500017,LONDON DEVELOPMENT AGENCY,502010,Seconded Staff - Non Group,5107522159,"12,273.27",06 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107531456,"12,124.44",20 Mar  2012,
,12000158,AECOM LIMITED,502010,Seconded Staff - Non Group,5107500985,"12,035.88",21 Mar  2012,
,10006137,L B HILLINGDON,544075,Grants to External Organisations,5107551415,"12,000.00",27 Mar  2012,
,10010799,TREES FOR CITIES,544075,Grants to External Organisations,5107554746,"12,000.00",27 Mar  2012,
,10014176,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107541049,"12,000.00",27 Mar  2012,
,10020077,SALMON YOUTH CENTRE,542002,Consultancy-Project Management,5107553195,"12,000.00",27 Mar  2012,
,10021473,CAMBRIDGE UNIVERSITY TECH SERV LTD,542051,Consultancy-Commissioned Report,5107536532,"12,000.00",27 Mar  2012,
,15500130,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5107540685,"12,000.00",27 Mar  2012,
,10011786,WCRS&CO LIMITED,540200,Marketing Design & Artwork,5107547432,"11,917.50",19 Mar  2012,
,10017470,COMPUTACENTER,536300,Computer Hardware,5107493904,"11,900.00",05 Mar  2012,
,10014176,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107527486,"11,850.00",13 Mar  2012,
,10008226,EDENRED,504500,Staff Welfare Benefits,5107545262,"11,744.80",21 Mar  2012,
,12002582,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107417233,"11,725.00",06 Mar  2012,
,10021495,5TH STUDIO LTD,502010,Seconded Staff - Non Group,5107554696,"11,711.00",27 Mar  2012,
,15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107541574,"11,600.00",21 Mar  2012,
,13002088,MITIE T.F. MANAGEMENT LTD (GLA),510000,Building Maintenance & Repairs,5107551049,"11,404.78",22 Mar  2012,
,10008226,EDENRED,504500,Staff Welfare Benefits,5107530586,"11,321.62",13 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107545567,"11,058.00",27 Mar  2012,
,10006303,SWETS INFORMATION SERVICES,543000,Corporate Subscriptions,5107520443,"11,051.92",14 Mar  2012,
,15500051,LONDON BOROUGH OF HACKNEY - BSP,544075,Grants to External Organisations,5107554517,"11,000.00",27 Mar  2012,
,10000211,AUDIT COMMISSION,542350,Non KPMG Audit Fees,5107542300,"10,826.00",27 Mar  2012,
,10021384,WESTMINSTER BOATING BASE,544075,Grants to External Organisations,5107514946,"10,500.00",06 Mar  2012,
,10019213,NSA ACADEMY FOR SPORT AND LEISURE,544075,Grants to External Organisations,5107554640,"10,473.00",27 Mar  2012,
,10016872,G4S ASSESSMENT SERVICES (UK) LTD,504200,Staff Training,5107544753,"10,300.00",27 Mar  2012,
,10018146,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107553640,"10,289.10",26 Mar  2012,
,10020863,NATIONAL LITERACY TRUST,544075,Grants to External Organisations,5107522104,"10,113.17",15 Mar  2012,
,10002550,CITY OF WESTMINSTER,542000,Management & Support Consultancy,5107526826,"10,000.00",07 Mar  2012,
,10005000,SOUTH BANK CENTRE,531010,Caterers Service Charges,5107531347,"10,000.00",13 Mar  2012,
,10017016,LONDON SUSTAINABILITY EXCHANGE,542000,Management & Support Consultancy,5107556583,"10,000.00",27 Mar  2012,
,10021291,FIGHT FOR CHANGE,544075,Grants to External Organisations,5107553153,"10,000.00",26 Mar  2012,
,10021470,AB FINE ART FOUNDRY LTD,540200,Marketing Design & Artwork,5107547564,"10,000.00",19 Mar  2012,
,10021557,REWIRED STATE,542000,Management & Support Consultancy,5107548167,"10,000.00",21 Mar  2012,
,10016750,CENTRE FOR SUSTAINABLE ENERGY,542000,Management & Support Consultancy,5107541512,"9,959.00",14 Mar  2012,
,10002166,UNIVERSITY OF WESTMINSTER,502020,Consultants (Contractors),5107531833,"9,823.00",14 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540000,Advertising,5107529800,"9,486.00",08 Mar  2012,
,10000007,REUTERS LIMITED,542000,Management & Support Consultancy,5107500799,"9,483.00",14 Mar  2012,
,15500071,LONDON BOROUGH HAMMERSMITH & FULHAM,502000,Agency Staff,5107413748,"9,266.40",23 Mar  2012,
,10018146,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107516755,"9,061.60",12 Mar  2012,
,10017123,THE PEACE ALLIANCE,544075,Grants to External Organisations,5107537482,"9,000.00",27 Mar  2012,
,13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107527522,"8,919.00",12 Mar  2012,
,10021473,CAMBRIDGE UNIVERSITY TECH SERV LTD,542051,Consultancy-Commissioned Report,5107556671,"8,778.00",27 Mar  2012,
,15500132,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5107525409,"8,624.00",05 Mar  2012,
,15500125,CROYDON COUNCIL,504200,Staff Training,5107525654,"8,502.13",07 Mar  2012,
,10000559,SECURIT WORLD LTD,533050,Ticket & Pass Production,5107540628,"8,500.00",14 Mar  2012,
,15500401,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5107525280,"8,439.00",07 Mar  2012,
,10009732,OCS GROUP UK LIMITED T/A CANNON,510700,Office Cleaning,5107536446,"8,404.46",21 Mar  2012,
,10017470,COMPUTACENTER,536300,Computer Hardware,5107536606,"8,301.75",21 Mar  2012,
,10021409,OBJECTIF,542002,Consultancy-Project Management,5107552336,"8,140.00",27 Mar  2012,
,13000220,DAMOVO UK LTD,536000,Manage IT Services,5107527495,"8,050.00",12 Mar  2012,
,10011786,WCRS&CO LIMITED,540200,Marketing Design & Artwork,5107535632,"8,035.00",27 Mar  2012,
,10019201,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5107540131,"8,026.67",21 Mar  2012,
,10021219,HOME CONNECTIONS LETTINGS LIMITED,536300,Computer Hardware,5107534323,"8,000.00",09 Mar  2012,
,10021473,CAMBRIDGE UNIVERSITY TECH SERV LTD,542051,Consultancy-Commissioned Report,5107521771,"8,000.00",27 Mar  2012,
,10021217,HRC GROUP,542002,Consultancy-Project Management,5107550897,"7,779.40",26 Mar  2012,
,10017470,COMPUTACENTER,536300,Computer Hardware,5107536625,"7,778.54",26 Mar  2012,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107536823,"7,584.00",21 Mar  2012,
,10020280,HATC LTD,542000,Management & Support Consultancy,5107531391,"7,500.00",21 Mar  2012,
,10018266,WCL,502020,Consultants (Contractors),5107542553,"7,474.00",21 Mar  2012,
,14001063,CUK SECURITY SERVICES LTD,510025,Security Services (Guards),5107499374,"7,450.66",06 Mar  2012,
,10000044,CITY OF LONDON,502010,Seconded Staff - Non Group,5107536279,"7,350.00",21 Mar  2012,
,10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5107545312,"7,350.00",14 Mar  2012,
,10002247,COI COMMUNICATIONS,540700,Public Affairs & Media Relations,5107525433,"7,284.51",07 Mar  2012,
,10006522,LONDON BOROUGH OF RICHMOND UPON THA,544075,Grants to External Organisations,5107542368,"7,122.45",27 Mar  2012,
,10017495,GREENWICH & DOCKLANDS FESTIVALS,540110,Marketing Exhibitions & Events,5107542126,"7,000.00",20 Mar  2012,
,10000559,SECURIT WORLD LTD,533050,Ticket & Pass Production,5107547544,"6,950.71",19 Mar  2012,
,10005992,LONDON BOROUGH OF GREENWICH,544075,Grants to External Organisations,5107531847,"6,878.22",09 Mar  2012,
,10021282,MALT FILMS LTD,540100,Photography & Video,5107551901,"6,869.81",26 Mar  2012,
,10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107539831,"6,737.44",27 Mar  2012,
,10018146,EC HARRIS LLP,510000,Building Maintenance & Repairs,5107519757,"6,628.00",05 Mar  2012,
,10000312,"RICHARD DRABBLE,QC",542300,Legal Fees,5107547938,"6,600.00",21 Mar  2012,
,10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5107540252,"6,583.33",27 Mar  2012,
,10013396,NEF CONSULTING LIMITED,504200,Staff Training,5107542531,"6,540.00",19 Mar  2012,
,10020735,NERUBY CONSULTING SERVICES LTD,536300,Computer Hardware,5107526665,"6,500.00",05 Mar  2012,
,10021305,RADIUS BRAND CONSULTANTS LIMITED,540200,Marketing Design & Artwork,5107541130,"6,500.00",26 Mar  2012,
